project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,parking,developers
Unkown,3200000.0,,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Amrut Dham,7700000.0,430.0,1.0,1.0,Rabale,Navi Mumbai,19.1439232937657,73.0108611798346,Semi-Furnished,Apartment,0,7,4,Resale,Ready to Move,,Raikar Group
Akshar Estonia,15000000.0,,3.0,3.0,Dronagiri,Navi Mumbai,18.8598511200022,72.9380988664184,Semi-Furnished,Apartment,0,43,2,Resale,Ready to Move,,Akshar Group
Unkown,4200000.0,,,,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Commercial Shop,0,0,6,Resale,Ready to Move,,Unknown
Unkown,3600000.0,,1.0,1.0,,Navi Mumbai,,,Unfurnished,Apartment,0,0,0,Resale,,,Unknown
Mannat,3200000.0,,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,1,6,Resale,Ready to Move,,Muktistar Construction
Unkown,3000000.0,500.0,1.0,1.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Marathon Nexzone,4500000.0,282.0,1.0,1.0,Marathon Nexzone,Navi Mumbai,18.96597358,73.12846535,Furnished,Apartment,0,10,0,Resale,Ready to Move,,Marathon Realty Pvt. Ltd.
Unkown,6000000.0,682.0,3.0,2.0,Khar Kopar,Navi Mumbai,18.9654436273347,73.0155095714941,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Panchnand Heights,7500000.0,,2.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Semi-Furnished,Apartment,0,11,6,Resale,Ready to Move,,Panchanand Enterprises
Suraj Maitri,18000000.0,680.0,,,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Unfurnished,Commercial Shop,0,16,8,Resale,Ready to Move,,Maitri Developer
dev classic,4400000.0,,1.0,1.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Unfurnished,Apartment,0,6,8,Resale,Ready to Move,1 Open,Aristo Realty Developers Ltd.
Unkown,11500000.0,543.0,,,Sector 8 Ulwe,Navi Mumbai,18.9655600284838,73.0151962459117,Unfurnished,Commercial Shop,0,0,0,New Property,Ready to Move,,Unknown
Unkown,4500000.0,,1.0,1.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Semi-Furnished,Builder Floor Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,3400000.0,450.0,1.0,1.0,Karanjade,Navi Mumbai,18.974265373985,73.1099196329075,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,3400000.0,,1.0,1.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Shree Siddhivinayak Residency,3400000.0,415.0,1.0,1.0,Navde,Navi Mumbai,19.0534298108845,73.09743386978,Semi-Furnished,Apartment,0,16,0,Resale,Ready to Move,,Pragati Group
Indiabulls Greens Panvel,4500000.0,560.0,1.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,56,10,Resale,Ready to Move,,Indiabulls Greens
Sagar Vihar,4000000.0,430.0,1.0,1.0,Taloja Panchanand,Navi Mumbai,19.0786912120664,73.0924195199983,Unfurnished,Apartment,0,6,0,Resale,Ready to Move,,Shiv Shakti Developer
Unkown,4700000.0,,,,Boripakhadi,Navi Mumbai,18.89539133,72.93765155,,Residential Plot,0,0,0,Resale,,,Unknown
Yashraj Sai Simran,7200000.0,,2.0,2.0,Karanjade,Navi Mumbai,18.974265373985,73.1099196329075,Unfurnished,Apartment,0,8,2,Resale,Ready to Move,1 Covered,Yashraj Group
Unkown,5000000.0,410.0,1.0,2.0,,Navi Mumbai,,,Unfurnished,Apartment,0,0,0,New Property,Ready to Move,,Unknown
Sai Fortune,11000000.0,,2.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,28,6,Resale,Ready to Move,,Paradise Group
Unkown,7000000.0,,1.0,2.0,Kopar Khairane,Navi Mumbai,19.1033695651723,73.0121586680414,Semi-Furnished,Builder Floor Apartment,0,0,10,Resale,Ready to Move,1 Covered,Unknown
Shree  Malhar Residency,4000000.0,,1.0,1.0,Dronagiri,Navi Mumbai,18.8598511200022,72.9380988664184,Semi-Furnished,Apartment,0,2,2,Resale,Ready to Move,,Shree Ekvira enterprises
Unkown,1750000.0,,,,,Navi Mumbai,,,Unfurnished,Studio Apartment,0,0,0,Resale,Ready to Move,1 Covered,Unknown
Orchid Residency,2700000.0,354.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,17,10,Resale,Ready to Move,,Space India
Mountain View Residency,2900000.0,450.0,1.0,1.0,Khopoli,Navi Mumbai,18.7980131509559,73.3372686360754,Unfurnished,Apartment,0,12,2,New Property,Ready to Move,,Immaculate Developers
Unkown,8500000.0,200.0,,,Sector 16 Ulwe,Navi Mumbai,18.959132,73.021039,Unfurnished,Commercial Shop,0,0,0,Resale,Ready to Move,,Unknown
Balaji Aangan,10000000.0,,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,8,10,Resale,Ready to Move,,MP Group Builders And Developers
Gami Amar Harmony,7500000.0,800.0,2.0,2.0,Phase 1 Taloja,Navi Mumbai,19.0775674635419,73.0913385991051,Semi-Furnished,Apartment,0,32,1,Resale,Ready to Move,,Gami Group
Unkown,3500000.0,585.0,1.0,1.0,Pushpak Nagar,Navi Mumbai,18.9699719839935,73.0754708794387,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,8000000.0,800.0,2.0,2.0,Taloja Panchanand,Navi Mumbai,19.0786912120664,73.0924195199983,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,1 Open,Unknown
Lodha Codename Golden Dream,3500000.0,,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,19,6,Resale,Ready to Move,,Lodha Developers Limited
NRI Complex Phase,82000000.0,,3.0,3.0,Sector 50 Seawoods,Navi Mumbai,19.0137179623377,73.0229633500715,Semi-Furnished,Penthouse,0,14,0,Resale,Ready to Move,1 Covered,Cidco
Space India Vaastusiddhi Landmark Riverside,4000000.0,,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,26,10,Resale,Ready to Move,,Space India
Krishna Apartment,8000000.0,600.0,2.0,2.0,Kamothe,Navi Mumbai,19.0174101252323,73.0958540380712,Unfurnished,Apartment,0,7,3,Resale,Ready to Move,,Radhekrishna Developers
Prime Homes,4800000.0,,1.0,1.0,Karanjade,Navi Mumbai,18.974265373985,73.1099196329075,Semi-Furnished,Apartment,0,7,2,Resale,Ready to Move,, Prime Homes
Unkown,20000000.0,504.0,,,,Navi Mumbai,,,Unfurnished,Commercial Shop,0,0,0,Resale,Ready to Move,,Unknown
Divya Heights,5500000.0,430.0,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Semi-Furnished,Apartment,0,16,6,Resale,Ready to Move,,Divya Group
Unkown,1000000.0,300.0,,1.0,Juinagar,Navi Mumbai,19.0494545088161,73.0153394878658,Unfurnished,Studio Apartment,0,0,0,Resale,Ready to Move,,Unknown
Arihant Anshula,6500000.0,1050.0,2.0,2.0,Phase 2 Taloja,Navi Mumbai,19.0724911057852,73.0995037912802,Furnished,Apartment,0,19,0,Resale,Ready to Move,,Arihant Superstructures Ltd.
Arihant 5 Anaika,3400000.0,391.0,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,42,6,New Property,Ready to Move,,Arihant Superstructures Ltd.
Unkown,5000000.0,,,,,Navi Mumbai,,,Unfurnished,Commercial Shop,0,0,0,Resale,Ready to Move,1 Open,Unknown
Ashoka Residency,17200000.0,690.0,2.0,2.0,Sector 12 Kharghar,Navi Mumbai,19.043551,73.066347,Semi-Furnished,Apartment,0,15,1,Resale,Ready to Move,,Ashoka Builders
Unkown,16500000.0,,,,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Commercial Shop,0,0,6,Resale,Ready to Move,,Unknown
Unkown,6000000.0,520.0,1.0,2.0,Sector 20 Ulwe,Navi Mumbai,18.9779516240329,73.0293337092446,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,2600000.0,187.0,,1.0,Sector 16 Ulwe,Navi Mumbai,18.959132,73.021039,Unfurnished,Studio Apartment,0,0,0,Resale,Under Construction,6 Open,Unknown
Adage Arcade Apartment,10000000.0,625.0,2.0,2.0,Savoli,Navi Mumbai,19.1176085342768,73.0038513868187,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,4500000.0,200.0,,,Kalamboli,Navi Mumbai,19.0311212885643,73.1052711758489,Unfurnished,Commercial Office Space,0,0,5,Resale,Ready to Move,,Unknown
Hiranandani Fortune City,10000000.0,600.0,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,35,10,Resale,Ready to Move,,Hiranandani Group
Jewel Residency,3400000.0,431.0,1.0,1.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,15000000.0,550.0,2.0,2.0,New Panvel East,Navi Mumbai,18.998631,73.120102,Unfurnished,Residential House,0,0,3,Resale,Ready to Move,,Unknown
Godrej City,16000000.0,1192.0,3.0,3.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,45,10,New Property,Ready to Move,1 Covered,Godrej Properties
Mahaavir Aangan ,8500000.0,500.0,2.0,2.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Semi-Furnished,Apartment,0,0,8,Resale,Ready to Move,,Mahaavir Universal Homes Pvt. Ltd.
Shri Sai Krupa,8900000.0,590.0,2.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,22,6,Resale,Ready to Move,,R K Enterprises
Unkown,5000000.0,355.0,1.0,1.0,Sector 20 Airoli,Navi Mumbai,19.1651597988784,72.9905366741832,Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,9000000.0,,2.0,2.0,Kamothe,Navi Mumbai,19.0174101252323,73.0958540380712,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Unkown,7800000.0,,1.0,1.0,Airoli,Navi Mumbai,19.1609103453837,72.9933968951486,Furnished,Builder Floor Apartment,0,0,10,Resale,Ready to Move,,Unknown
Siddhi Belleza,15000000.0,735.0,2.0,2.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Semi-Furnished,Apartment,0,13,8,Resale,Ready to Move,1 Open,Siddhi Tapaswi Buildtech
Unkown,22900000.0,,,,Shirdhon,Navi Mumbai,18.9332897846845,73.1361847980623,,Commercial Land,0,0,0,Resale,,,Unknown
Arihant Anshula,5800000.0,730.0,2.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Semi-Furnished,Apartment,0,19,6,Resale,Ready to Move,,Arihant Superstructures Ltd.
Unkown,2500000.0,,1.0,1.0,Ghansoli,Navi Mumbai,19.1271933235627,72.9966520846173,Unfurnished,Builder Floor Apartment,0,0,9,Resale,Ready to Move,,Unknown
Neelkanth Vishwa,5300000.0,,1.0,1.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Furnished,Apartment,0,5,5,Resale,Ready to Move,,Bhagchand C. Khubchandani
Unkown,4850000.0,290.0,1.0,1.0,Sector 9 Airoli,Navi Mumbai,19.1464748007227,72.9910032825873,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Arihant Arshiya,1650000.0,412.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,11,10,Resale,Ready to Move,,Arihant Superstructures Ltd
Sai Prabha Apartment,6500000.0,378.0,1.0,1.0,Kopar Khairane,Navi Mumbai,19.1033695651723,73.0121586680414,Unfurnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Arihant Aakarshan,2900000.0,418.0,1.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,13,6,Resale,Under Construction,,Arihant Superstructures Ltd.
Arihant Aakarshan,3400000.0,341.0,1.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,13,6,Resale,Under Construction,,Arihant Superstructures Ltd.
Konnark Oasis,2700000.0,450.0,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,16,6,Resale,Under Construction,,Konnark Developers
Rishikesh Heights,4250000.0,515.0,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Semi-Furnished,Apartment,0,7,6,Resale,Ready to Move,,Rishikesh Realty
Adhiraj The Mainland Navi Mumbai,8900000.0,756.0,2.0,2.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Unfurnished,Apartment,0,23,8,Resale,Under Construction,,Adhiraj Constructions Pvt. Ltd.
Uma Deep CHS Owe Gaon,5170000.0,504.0,1.0,2.0,Sector 30 Kharghar,Navi Mumbai,19.06659,73.06811,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Sanskruti Apartment Kamothe,5300000.0,423.0,1.0,1.0,Kamothe,Navi Mumbai,19.0174101252323,73.0958540380712,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Aura Ashiyana,4000000.0,303.0,1.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,3,10,Resale,Ready to Move,,Aura Buildcon
Ashtvinayak Sarvam,3400000.0,468.0,1.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,5,6,Resale,Under Construction,,Unknown
Dharti Green Acres,4000000.0,680.0,2.0,2.0,New Panvel East,Navi Mumbai,18.998631,73.120102,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Dharti Developers
Bhagwati Bella Vista,5600000.0,497.0,1.0,1.0,Sector 19B Ulwe,Navi Mumbai,18.9717998938419,73.0246980875072,Unfurnished,Apartment,0,15,1,Resale,Ready to Move,,Bhagwati Group
Sadguru CHS,22500000.0,1260.0,3.0,3.0,Sector 19 Kharghar,Navi Mumbai,19.04955,73.078011,Semi-Furnished,Apartment,0,7,0,Resale,Ready to Move,1 Open,Cooperative Group Housing Society
Unkown,16000000.0,,2.0,2.0,Vashi,Navi Mumbai,19.0777155057838,73.0027923491613,Semi-Furnished,Apartment,0,0,9,Resale,Ready to Move,,Unknown
SR Residency,4500000.0,540.0,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Balaji Residency Phase 2,5000000.0,432.0,3.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,0,10,Resale,Ready to Move,,Balaji Constructions
Oasis Nest,4500000.0,450.0,1.0,1.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Oasis Builder and Developers
Unkown,70000000.0,,4.0,5.0,Palm Beach Road,Navi Mumbai,19.0436434618423,73.0081932372663,Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,3000000.0,348.0,1.0,1.0,Chipale,Navi Mumbai,19.0025522772764,73.1505273928417,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Siddhi Vinayak,11200000.0,794.0,3.0,3.0,Kamothe,Navi Mumbai,19.0174101252323,73.0958540380712,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Shivnandan CHS,9000000.0,631.0,2.0,2.0,CBD Belapur,Navi Mumbai,19.0190788324849,73.0384581174593,Semi-Furnished,Apartment,0,0,9,Resale,Ready to Move,,Unknown
Sanvo Marathon Nexzone Plaza 2 ,7200000.0,763.0,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Shantivan,5500000.0,317.0,1.0,1.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Unfurnished,Apartment,0,0,8,Resale,Ready to Move,,Haware Properties
Arihant 4 Anaika,2900000.0,276.0,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,19,6,Resale,Ready to Move,,Arihant Superstructures Ltd
Shivkrupa Priyanshi Residency,4300000.0,432.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,0,10,Resale,Ready to Move,,Sagar Builders
8 Kool Homes,4300000.0,585.0,1.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,0,10,Resale,Ready to Move,,Qualcon
Unkown,8500000.0,,1.0,1.0,,Navi Mumbai,,,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Balaji Mangal,4300000.0,547.0,1.0,1.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Emkayen Group
Payal Homes,3800000.0,446.0,1.0,2.0,Karanjade,Navi Mumbai,18.974265373985,73.1099196329075,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Payal Group
Grand Arena,6000000.0,486.0,1.0,1.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Shiv Parvati Developers
Unkown,26500000.0,,3.0,3.0,Roadpali,Navi Mumbai,19.0385501152056,73.0962748008091,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Sarovar Apartments,4200000.0,305.0,1.0,1.0,Dronagiri,Navi Mumbai,18.8598511200022,72.9380988664184,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Neelsidhi Gardens,22500000.0,,3.0,3.0,Takka Colony,Navi Mumbai,18.9809362767399,73.1191750313707,Semi-Furnished,Apartment,0,19,0,Resale,Ready to Move,2 Covered,Neelsidhi Group
Roop Maya CHS,18000000.0,,,,Airoli,Navi Mumbai,19.1609103453837,72.9933968951486,Unfurnished,Commercial Shop,0,10,10,Resale,Ready to Move,,Framevala Developers
Gagangiri Vihar,2139000.0,323.0,1.0,1.0,Khopoli,Navi Mumbai,18.7980131509559,73.3372686360754,Unfurnished,Apartment,0,17,2,New Property,Under Construction,,Crescent Infrastructures and Developing Company
Mangalmurti Sankul,6620000.0,1296.0,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,7,10,New Property,Jan '31,,Mangalmurti Builders
Gajra Bhoomi Gardenia,7100000.0,510.0,2.0,2.0,Roadpali,Navi Mumbai,19.0385501152056,73.0962748008091,Unfurnished,Apartment,0,27,2,Resale,Ready to Move,1 Covered,Gajra Developers Ltd
Unkown,80000000.0,,,,Manghar,Navi Mumbai,18.96189366,73.07417005,,Agricultural Land,0,0,0,Resale,,,Unknown
Unkown,12000000.0,,,,,Navi Mumbai,,,,Residential Plot,0,0,0,Resale,,,Unknown
Unkown,2650000.0,,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,0,10,New Property,Ready to Move,1 Open,Unknown
Unkown,5200000.0,,2.0,2.0,Adaigaon,Navi Mumbai,19.0110825912093,73.1266944947445,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Galaxy Green Woods,35500000.0,1100.0,3.0,3.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Semi-Furnished,Apartment,0,17,8,Resale,Ready to Move,1 Covered,Galaxy Group
Unkown,5500000.0,,1.0,1.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Panchanand Corner,3500000.0,,1.0,1.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,16,6,Resale,Ready to Move,,Panchanand Enterprises
Grow Riverside Greens,4500000.0,,2.0,2.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Builder Floor Apartment,0,16,5,Resale,Ready to Move,,GrowHomes
Mahalaxmi City ,1000000.0,,,,,Navi Mumbai,,,Unfurnished,Commercial Shop,0,0,0,New Property,Ready to Move,"1 Covered, 1 Open",Unknown
Haware Fantasia,20000000.0,,,2.0,Vashi,Navi Mumbai,19.0777155057838,73.0027923491613,Furnished,Commercial Office Space,0,21,9,Resale,Ready to Move,,Haware Group
Unkown,5200000.0,,1.0,1.0,,Navi Mumbai,,,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Kartikya park II,6000000.0,685.0,2.0,2.0,Adai,Navi Mumbai,19.0146597506832,73.1331101231684,Furnished,Apartment,0,23,0,Resale,Ready to Move,,Space India
Unkown,7000000.0,,2.0,,,Navi Mumbai,,,,Apartment,0,0,0,Resale,,1 Covered,Unknown
Mango 24,5500000.0,260.0,,1.0,Karanjade,Navi Mumbai,18.974265373985,73.1099196329075,Unfurnished,Commercial Office Space,0,13,2,Resale,Ready to Move,,Mango Homes
RSM Diamond,15000000.0,,2.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,15,6,Resale,Ready to Move,,RSM Lifespaces LLP
Maitri Planet NX,11000000.0,,2.0,2.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Furnished,Apartment,0,14,8,Resale,Ready to Move,,Maithri Developers
Sawan Majesty,8000000.0,,2.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Furnished,Apartment,0,19,6,Resale,Under Construction,,Shree Sawan Builders
Today Shikhar Complex ,19500000.0,490.0,,2.0,Sector 19 Kamothe,Navi Mumbai,19.0129712539512,73.0928898212324,Unfurnished,Commercial Showroom,0,0,0,Resale,Ready to Move,,Today Homes & Infrastructure Pvt. Ltd.
Shree Chamunda Dham,11000000.0,,2.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,7,6,Resale,Ready to Move,,Chamunda Developers
Unkown,2500000.0,381.0,1.0,1.0,,Navi Mumbai,,,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Balaji Kripa,10000000.0,,2.0,2.0,Karanjade,Navi Mumbai,18.974265373985,73.1099196329075,Furnished,Apartment,0,6,2,Resale,Ready to Move,,Reliable Builders
Unkown,6500000.0,,1.0,1.0,,Navi Mumbai,,,Semi-Furnished,Apartment,0,0,0,Resale,Under Construction,,Unknown
Arihant 6 Anaika,5250000.0,513.0,2.0,2.0,Taloja,Navi Mumbai,19.074076996436,73.1181841544665,Unfurnished,Apartment,0,42,6,Resale,Ready to Move,,Arihant Superstructures Ltd.
Sai Sangam,7000000.0,504.0,2.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Semi-Furnished,Apartment,0,12,6,Resale,Ready to Move,,Platinum Constructions
Paradise Sai Miracle,14500000.0,882.0,2.0,2.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Furnished,Apartment,0,30,8,Resale,Ready to Move,,Paradise Group
Ocean Park,4800000.0,468.0,1.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,6,6,Resale,Ready to Move,,Ocean Associates
Nirman Homes,2900000.0,468.0,1.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,7,10,Resale,Ready to Move,,Nirman Infra Project
Nirman Homes,4000000.0,465.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,7,10,Resale,Ready to Move,,Nirman Infra Project
Kailash Uptown,4800000.0,504.0,1.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,15,10,Resale,Ready to Move,,Space India
Kailash Uptown,5200000.0,497.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,15,10,Resale,Ready to Move,,Space India
Bhumika Residency,9500000.0,934.0,2.0,2.0,Kalamboli,Navi Mumbai,19.0311212885643,73.1052711758489,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Juhi Developers
Kailash Crystal,7300000.0,695.0,2.0,2.0,Ulwe,Navi Mumbai,18.9750941,73.052334,Unfurnished,Apartment,0,19,6,Resale,Ready to Move,,Aditya Projects & Developers
Neelsidhi Amarante,9000000.0,900.0,2.0,2.0,Kalamboli,Navi Mumbai,19.0311212885643,73.1052711758489,Furnished,Apartment,0,15,5,Resale,Ready to Move,,Neelsidhi Group
Elite Grandeur,17500000.0,972.0,3.0,3.0,Kharghar,Navi Mumbai,19.0656721198219,73.05961185164,Unfurnished,Apartment,0,7,8,Resale,Ready to Move,,Elite World
Aaron Infra Moreshwar Complex,7500000.0,738.0,2.0,2.0,Kamothe,Navi Mumbai,19.0174101252323,73.0958540380712,Unfurnished,Apartment,0,9,3,Resale,Ready to Move,,Aaron Infra Projects
Monarch Green Escape,3900000.0,504.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,28,10,Resale,Under Construction,,Moksh Developers
Squarefeet Royal Ozone,5800000.0,458.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,25,10,Resale,Ready to Move,,Squarefeet Realty
Squarefeet Royal Ozone,3500000.0,458.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,25,10,Resale,Ready to Move,,Squarefeet Realty
Squarefeet Royal Ozone,6500000.0,854.0,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,25,10,Resale,Ready to Move,,Squarefeet Realty
Squarefeet Royal Ozone,4000000.0,480.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Semi-Furnished,Apartment,0,25,10,Resale,Ready to Move,,Squarefeet Realty
Squarefeet Royal Ozone,8200000.0,907.0,2.0,2.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Furnished,Apartment,0,25,10,Resale,Ready to Move,,Squarefeet Realty
Squarefeet Royal Ozone,3200000.0,458.0,1.0,1.0,Panvel,Navi Mumbai,18.9894007,73.1175162,Unfurnished,Apartment,0,25,10,Resale,Ready to Move,,Squarefeet Realty
Royal Meadows,4800000.0,689.0,2.0,2.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Furnished,Apartment,0,11,5,Resale,Ready to Move,,Royale Realtors
Royal Meadows,4500000.0,654.0,2.0,2.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Royale Realtors
Royal Meadows,4800009.0,684.0,2.0,2.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Royale Realtors
Royal Meadows,3000000.0,453.0,1.0,1.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Royale Realtors
Royal Meadows,5000000.0,648.0,2.0,2.0,New Panvel,Navi Mumbai,19.0003258753664,73.1153385297118,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Royale Realtors
