project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,parking,developers
Raunak Park View,14250000,955,3,3,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,36,4,Resale,Ready to Move,,Raunak Group
Raunak Park View,14500000,720,3,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Furnished,Apartment,0,36,4,Resale,Ready to Move,,Raunak Group
Unkown,7250000,,2,2,Ulhasnagar,Thane,19.2298419727021,73.1644753282394,Furnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Trimurti Residency,2400000,418,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,6,8,Resale,Ready to Move,,Trimurti Developers
Trimurti Residency,2200000,468,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,6,8,Resale,Ready to Move,,Trimurti Developers
27 GBR,6800000,511,1,2,Thane West,Thane,19.2083097363891,72.9724465271482,Semi-Furnished,Apartment,0,16,10,Resale,Ready to Move,,Riddhi Siddhi Costructions
Trimurti Residency,2300000,526,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,6,8,Resale,Ready to Move,,Trimurti Developers
Abhilasha Madhuban,2800000,461,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,22,4,Resale,Ready to Move,,Abhilasha Group
Aakar Park,7500000,403,1,1,Charai,Thane,19.1981964546226,72.9747513848183,Semi-Furnished,Apartment,0,10,2,Resale,Ready to Move,,Aakar Group
Krishna Regency,4000000,461,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,17,5,Resale,Ready to Move,,Konkanbhoomi Developers
Lodha Downtown Palava,3500000,432,1,1,Palava City,Beyond Thane,19.1680134933867,73.0730851842052,Unfurnished,Apartment,0,54,6,Resale,Ready to Move,,Lodha Developers Limited
Lodha Downtown Palava,3900000,480,1,2,Palava City,Beyond Thane,19.1680134933867,73.0730851842052,Unfurnished,Apartment,0,54,6,Resale,Ready to Move,,Lodha Developers Limited
Raunak Unnathi Woods Phase 7,7500000,300,1,1,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Furnished,Apartment,0,9,4,Resale,Ready to Move,,Raunak Group
Raunak Unnathi Woods Phase 7,5800000,418,1,1,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,9,4,Resale,Ready to Move,,Raunak Group
Sunrise Glory,5600000,666,2,2,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,6,0,Resale,Ready to Move,,Sunrise Housing Constructions
Sunrise Glory,4100000,468,1,1,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,6,0,Resale,Ready to Move,,Sunrise Housing Constructions
Dosti Desire,11000000,613,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,19,4,Resale,Ready to Move,,Dosti Realty
Dosti Desire,9000000,454,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,19,4,Resale,Ready to Move,,Dosti Realty
Dosti Desire,9600000,613,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,19,4,Resale,Ready to Move,,Dosti Realty
Pranjee Garden City,4500000,677,2,2,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,29,6,Resale,Ready to Move,,Pranjee Properties Pvt. Ltd.
Godrej Emerald,13500000,684,2,2,Bhayandarpada,Thane,19.288128,72.949629,Unfurnished,Apartment,0,8,0,Resale,Ready to Move,,Godrej Properties
Godrej Emerald,10500000,415,2,2,Bhayandarpada,Thane,19.288128,72.949629,Unfurnished,Apartment,0,8,0,Resale,Under Construction,,Godrej Properties
Godrej Emerald,15000000,577,2,2,Bhayandarpada,Thane,19.288128,72.949629,Unfurnished,Apartment,0,8,0,Resale,Under Construction,,Godrej Properties
Godrej Emerald,15200000,663,1,3,Bhayandarpada,Thane,19.288128,72.949629,Unfurnished,Apartment,0,8,0,Resale,Ready to Move,,Godrej Properties
Godrej Emerald,16000000,756,3,3,Bhayandarpada,Thane,19.288128,72.949629,Unfurnished,Apartment,0,8,0,Resale,Ready to Move,,Godrej Properties
Godrej Emerald,15000000,577,2,2,Bhayandarpada,Thane,19.288128,72.949629,Unfurnished,Apartment,0,8,0,Resale,Ready to Move,,Godrej Properties
Piramal Vaikunth,8900000,371,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Piramal Vaikunth,9900000,409,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Piramal Vaikunth,18000000,454,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,Resale,Ready to Move,,Piramal Realty
Hill Garden,6200000,396,1,1,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Hill Garden,5000000,301,1,1,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Semi-Furnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Piramal Vaikunth,35000000,1836,3,3,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Piramal Vaikunth,10500000,503,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Piramal Vaikunth,11800000,511,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Piramal Vaikunth,9900000,409,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,Resale,Under Construction,,Piramal Realty
Piramal Vaikunth,17500000,630,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,12,3,Resale,Ready to Move,,Piramal Realty
Shubham Apartment,2800000,374,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,8,5,Resale,Ready to Move,,Bajrang Infrastructure
Unkown,23100000,2318,6,6,Kausa,Thane,19.166807518714,73.026845952364,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Mohan Suburbia,6000000,1000,2,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,32,6,Resale,Ready to Move,1 Covered,Mohan Group
Unkown,6500000,480,1,1,,Thane,,,Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,12000000,700,2,2,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,0,0,10,Resale,Ready to Move,,Unknown
Lodha Palava Lakeshore Greens,3500000,,1,1,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,24,8,Resale,Ready to Move,,Lodha Developers Limited
Runwal Nagar,7500000,310,1,1,Kolbad,Thane,19.205022666542,72.9755907393507,Furnished,Apartment,0,0,0,Resale,Ready to Move,,Runwal Group
Seema Banjara Hills,960000,,,,Ambivali Shahapur,Beyond Thane,19.37655775,73.33946359,,Residential Plot,0,0,0,Resale,,,Unknown
Om Sai Apartments,2000000,424,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,10,5,Resale,Ready to Move,,Om Sai Constructions
Om Chintamani Residency,1800000,,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,2,4,Resale,Ready to Move,,Unknown
Vaishnavi Apartment,1350000,338,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,3,2,Resale,Ready to Move,,Tisai Builders and Developers
Godrej Nirvaan,4600000,419,1,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,45,5,Resale,Ready to Move,,Godrej Properties
Bliss,1900000,366,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,21,1,Resale,Ready to Move,,Patel RPL Realty
Dadlani Park,2600000,,1,1,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,3,3,Resale,Ready to Move,,Unknown
Unkown,4600000,450,1,1,Kalwa,Thane,19.1986281463791,73.00243846035,Furnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
Lodha Amara,11500000,,2,2,Kolshet Road,Thane,19.2321621,72.9873688,Semi-Furnished,Apartment,0,42,1,Resale,Ready to Move,,Lodha Developers Limited
Unkown,15000000,,3,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Sunshine Elegance,5500000,,1,1,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,17,1,Resale,Ready to Move,,Sunshine Enterprises
HP Gaikar Residency,2500000,,1,2,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Unfurnished,Apartment,0,9,2,Resale,Ready to Move,,H P Developers
Unkown,2000000,650,1,1,Ulhasnagar,Beyond Thane,19.2253646109387,73.1645678200285,Unfurnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
Vraj Green Valley,12700000,,2,2,Kolshet Road,Thane,19.2321621,72.9873688,Semi-Furnished,Apartment,0,6,1,Resale,Ready to Move,,Vraj Construction
Unkown,4500000,,2,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,2100000,,1,2,,Thane,,,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Runwal Eirene,24000000,,3,3,Balkum Pada,Thane,19.218154,72.993664,Furnished,Apartment,0,24,3,Resale,Ready to Move,,Runwal Group
Unkown,1000000,,1,1,Vasind,Beyond Thane,19.4059529362434,73.2634315742197,Unfurnished,Builder Floor Apartment,0,0,2,Resale,Ready to Move,,Unknown
Karrm Panchtatva Phase I,1600000,452,1,1,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Karrm Infrastructure Pvt. Ltd.
Satyam Oleander,2500000,545,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Unkown,6000000,330,,,Bhiwandi Road,Thane,19.22234881,72.99147568,Furnished,Commercial Shop,0,0,0,Resale,Ready to Move,,Unknown
Unkown,9800000,632,2,2,Samata Nagar Sainath Nagar,Thane,19.21621886,72.98049293,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Atlantis,17000000,700,2,2,Panch Pakhdi,Thane,19.1949989525044,72.9666959533383,Furnished,Apartment,0,0,2,Resale,Ready to Move,1 Covered,SHRI TIRUPATI REALTY
Panvelkar Classic,4000000,,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Semi-Furnished,Apartment,0,13,1,New Property,Ready to Move,,Panvelkar Group
Lodha Palava Township,4500000,,1,1,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,18,0,Resale,Ready to Move,,Lodha Developers Limited
Unkown,1200000,,,,Khardi,Beyond Thane,19.58376,73.39068,,Residential Plot,0,0,0,Resale,,,Unknown
Lodha Palava Downtown,7200000,725,2,2,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,52,0,Resale,Ready to Move,1 Covered,Lodha Developers Limited
Unkown,13200000,480,,,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Commercial Shop,0,0,6,New Property,Ready to Move,,Unknown
Unkown,7200000,750,2,2,Kalwa,Thane,19.1986281463791,73.00243846035,Furnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
Unnati Woods,6800000,504,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,39,4,Resale,Ready to Move,,Unnati Group
Lodha Luxuria Priva,17500000,792,2,2,Balkum Naka,Thane,19.2207044893566,72.9884938975506,Semi-Furnished,Apartment,0,40,0,Resale,Ready to Move,,Lodha Developers Limited
Lodha Luxuria Priva,17500000,792,2,2,Majiwada,Thane,19.215865938964,72.9914374146644,Semi-Furnished,Apartment,0,40,6,Resale,Ready to Move,,Lodha Developers Limited
Siddheshwar Complex,3900000,569,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,15,4,Resale,Ready to Move,,Siddheshwar Group
Siddhi Highland Haven,11100000,792,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,23,3,Resale,Ready to Move,,Siddhi Group
Siddhi Highland Haven,10000012,699,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,23,3,Resale,Ready to Move,,Siddhi Group
Siddhi Highland Haven,12500000,540,2,2,Balkum Pada,Thane,19.218154,72.993664,Semi-Furnished,Apartment,0,23,3,Resale,Ready to Move,,Siddhi Group
Siddhi Highland Haven,9999999,634,2,2,Balkum Pada,Thane,19.218154,72.993664,Unfurnished,Apartment,0,23,3,Resale,Ready to Move,,Siddhi Group
Vihang Valley,7000000,486,2,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,14,4,Resale,Ready to Move,,Vihang Group
Vihang Valley,6400000,432,1,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,14,4,Resale,Ready to Move,,Vihang Group
Vihang Valley,6500000,486,2,2,Thane West,Thane,19.2083097363891,72.9724465271482,Semi-Furnished,Apartment,0,14,10,Resale,Ready to Move,,Vihang Group
Vihang Valley,6000000,432,1,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,14,4,Resale,Ready to Move,,Vihang Group
Vihang Valley,6500000,472,1,1,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,14,4,Resale,Ready to Move,,Vihang Group
Regency Estate,15000000,1148,3,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,24,8,Resale,Ready to Move,,Regency Group
Regency Estate,11000000,1080,3,3,Dombivli,Beyond Thane,19.2094006,73.0939483,Semi-Furnished,Apartment,0,24,8,Resale,Ready to Move,,Regency Group
Regency Estate,19500000,1181,4,4,Dombivli,Beyond Thane,19.2094006,73.0939483,Furnished,Apartment,0,24,8,Resale,Ready to Move,,Regency Group
Panvelkar Classic,2450000,472,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,13,1,Resale,Ready to Move,,Panvelkar Group
Panvelkar Classic,2300000,328,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,13,1,Resale,Ready to Move,,Panvelkar Group
Panvelkar Classic,2700000,468,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Semi-Furnished,Apartment,0,13,1,Resale,Ready to Move,,Panvelkar Group
Panvelkar Classic,2500000,472,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,13,1,Resale,Ready to Move,,Panvelkar Group
Panvelkar Classic,3000000,468,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Semi-Furnished,Apartment,0,13,1,Resale,Ready to Move,,Panvelkar Group
Panvelkar Regency,3650000,605,2,2,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Semi-Furnished,Apartment,0,18,2,Resale,Ready to Move,,Panvelkar Group
Vaishnavi Park,5200000,753,2,2,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Semi-Furnished,Apartment,0,18,8,Resale,Ready to Move,,Tisai Krupa Construction
Jai Mata Di Complex,4400000,792,2,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Semi-Furnished,Apartment,0,13,2,Resale,Ready to Move,,Jai Matadi Enterprises
Jai Mata Di Complex,6500000,684,2,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Furnished,Apartment,0,13,2,Resale,Ready to Move,,Jai Matadi Enterprises
Lodha Heaven,2800000,356,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,9,5,Resale,Ready to Move,,Lodha Developers Limited
Lodha Heaven,2950000,382,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,9,5,Resale,Ready to Move,,Lodha Developers Limited
Lodha Heaven,2800000,374,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,9,5,Resale,Ready to Move,,Lodha Developers Limited
Lodha Heaven,3000000,382,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,9,5,Resale,Ready to Move,,Lodha Developers Limited
Ashtavinayak Residency,2900000,454,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,11,6,Resale,Ready to Move,,Ashtavinayak Enterprises
Rutu City Richmond,6000000,,1,2,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Semi-Furnished,Apartment,0,29,4,New Property,Under Construction,,Rutu Group
Olympeo Neo City,1411000,,1,1,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,0,25,0,New Property,Under Construction,,Olympeo Infrastructure Pvt. Ltd.
Olympeo Neo City,1050000,,1,1,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Semi-Furnished,Apartment,0,25,0,New Property,Under Construction,,Olympeo Infrastructure Pvt. Ltd.
Siddhi Highland Springs,6800000,338,1,2,Dhokali,Thane,19.2258189984106,72.9837277968585,Unfurnished,Apartment,0,22,7,Resale,Under Construction,,Siddhi Group
Gupta Sai Orchid,4200000,522,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,30,5,Resale,Ready to Move,,Gupta Builders And Developers
Gupta Sai Orchid,7500000,734,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,30,5,Resale,Ready to Move,,Gupta Builders And Developers
Gupta Sai Orchid,3300000,360,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,30,5,Resale,Ready to Move,,Gupta Builders And Developers
Heramb Park,2150000,475,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,12,8,Resale,Ready to Move,,Deepali Group
ACE Homes,4299000,,1,1,Ghodbunder Road,Thane,19.2516923732421,72.9728195264109,Unfurnished,Apartment,0,13,4,New Property,Under Construction,,The Ace Group
Sai Orchid Residency,3600000,403,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,11,5,Resale,Ready to Move,,Sai Developers
Sai Orchid Residency,2900000,382,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,11,5,Resale,Ready to Move,,Sai Developers
Aryan One,3600000,360,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,10,8,Resale,Ready to Move,,Aryan Housing Corporation
Krishna Pride,7000000,792,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,6,5,Resale,Ready to Move,,Vedant Realty
Krishna Pride,2599999,396,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,6,5,Resale,Ready to Move,,Vedant Realty
Kiran Mansarovar Residency,4100000,396,1,1,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,6,0,Resale,Ready to Move,,Kiran Realty
Happy Valley ,19800000,729,3,3,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Furnished,Apartment,0,11,3,Resale,Ready to Move,,Unknown
Happy Valley ,6800000,432,1,1,Manpada Thane West,Thane,19.2307690829993,72.973592548318,Furnished,Apartment,0,11,3,Resale,Ready to Move,,Unknown
Reliable Arcade,2600000,371,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,9,5,Resale,Ready to Move,,Reliable Builders and Developers
Delta Avenue,17000000,504,2,2,Uthalsar,Thane,19.2044259251072,72.9767449989761,Furnished,Apartment,0,4,0,Resale,Ready to Move,,Delta Realtors
Delta Avenue,5600000,288,1,1,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,0,4,10,Resale,Ready to Move,,Delta Realtors
Shashwat Park 2,2400000,437,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,6,8,Resale,Ready to Move,,Shashwat Group Builders
Shashwat Park 2,3000000,472,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,6,8,Resale,Ready to Move,,Shashwat Group Builders
Mahajan Aashray Anand,2200000,331,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,19,1,Resale,Ready to Move,,Mahajan Empire
Matri Vatika Park,2600000,360,1,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Unfurnished,Apartment,0,17,2,Resale,Ready to Move,,Maitri Developer
Shivalik Prabhat Darshan,3500000,356,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,3,5,Resale,Ready to Move,,Shivalik Ventures
Mohan Puram,3000000,410,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Mohan Group
Mohan Puram,5400000,720,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Furnished,Apartment,0,0,1,Resale,Ready to Move,,Mohan Group
centrum it park,8326000,,,1,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Commercial Office Space,0,32,7,New Property,Under Construction,,Squarefeet Group
centrum it park,8000000,,,1,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Office in IT Park/ SEZ,0,32,7,Resale,Under Construction,,Squarefeet Group
centrum it park,7500000,,,1,Wagle Industrial Estate,Thane,19.1993804854674,72.9491798058801,Unfurnished,Office in IT Park/ SEZ,0,32,7,New Property,Ready to Move,,Squarefeet Group
Unkown,2200000,450,1,2,,Thane,,,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Sanghvi Garden,5300000,533,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Sanghvi Premises
Acme ACME Ozone Eucalyptia,20000000,1080,3,3,Thane West,Thane,19.2083097363891,72.9724465271482,Unfurnished,Apartment,0,8,10,Resale,Ready to Move,,Acme Group
A Plus Golden Corner,2100000,324,1,1,Badlapur West,Beyond Thane,19.1760975692482,73.2401614495576,Unfurnished,Apartment,0,4,0,Resale,Ready to Move,,A Plus Group
Lodha Casa Bella City,7800000,632,3,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Lodha Developers Limited
Geeta Society,11100000,657,2,1,Charai,Thane,19.1981964546226,72.9747513848183,Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Desai Sainath Heights,2700000,490,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Kashishi Park Tower A,15000000,792,2,2,Teen Hath Naka Area,Thane,19.1888629332732,72.9629527577008,Unfurnished,Apartment,0,0,3,Resale,Under Construction,,Unknown
Meenar Ammar Meadows,5500000,717,2,2,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,11,0,Resale,Ready to Move,,Unknown
Meenar Ammar Meadows,6000000,717,2,2,Shilphata,Thane,19.1465685568349,73.0399463501033,Unfurnished,Apartment,0,11,0,Resale,Ready to Move,,Unknown
Banoo estate,3180000,439,2,1,Mumbra,Thane,19.1696005965932,73.0222262996538,Furnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
OM Swayambhu Balaji Recedency,6000000,479,1,1,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,10,1,Resale,Ready to Move,,OM Swayambhu Balaji Recedency
Lodha Casa Bella City,7400000,575,3,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Lodha Developers Limited
JAGANI Flower Valley,25000000,1368,4,3,Khopat,Thane,19.2014277501771,72.972637756513,Furnished,Apartment,0,28,4,Resale,Ready to Move,,JAGANI DEVELOPERS
MOHAN VALLEY,2750000,454,1,1,Badlapur West,Beyond Thane,19.1760975692482,73.2401614495576,Furnished,Apartment,0,0,0,Resale,Ready to Move,,Mohan Group
Mohan Park CHS LTD Khadakpada,6000000,504,2,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Mohan Group
Hiranandani Estate Blue Bell,8000000,468,1,1,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,Semi-Furnished,Apartment,0,0,4,Resale,Ready to Move,,House of Hiranandani
Green Acres,9400000,612,2,2,Waghbil,Thane,19.266575,72.983724,Semi-Furnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Ganraj Heights,19990000,900,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Furnished,Apartment,0,4,4,Resale,Ready to Move,,Vikas Real Estate Developers LLP
Gangotri Apartment,1800000,468,2,1,Diva,Thane,19.1915751433493,73.0430090272966,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Casa Adriana,3400000,480,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Brentford,9500000,403,1,2,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,Furnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Brentford,9500000,403,1,2,Hiranandani Estate,Thane,19.2577957544321,72.9839623718896,Furnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Deeplaxmi Residency,5000000,456,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Kashishi Park Tower A,19500000,791,2,2,Teen Hath Naka Area,Thane,19.1888629332732,72.9629527577008,Unfurnished,Apartment,0,0,3,Resale,Ready to Move,,Unknown
Bhakti Park,5500000,303,1,1,Anand Nagar Thane West,Thane,19.2640466932527,72.9652443996319,Semi-Furnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Akashganga Complex,5500000,400,1,1,Kavesar,Thane,19.2607077539498,72.9725861660124,Unfurnished,Apartment,0,0,4,Resale,Ready to Move,,Unknown
Vikas Aricia Altis Apartment,12500000,1116,3,3,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Mahalakshmi Krupa,3900000,425,1,1,Kalyan Shilphata Road,Beyond Thane,19.1935268122556,73.0967156475895,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Umia UMA Paradise Complex,4500000,612,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,0,4,Resale,Ready to Move,,UMIYA Group
